"SkinID","HeroID","SkinName","SkinName_Confidence","SkinUrl"
"565","48","经典形象*孟获","0.988332","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/104801.png?v=5c2fe66e1""]"
"566","48","攻城略地*孟获","0.971797","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/504801.png?v=49bbf1d51""]"
"567","48","山崩地裂*孟获","0.992967","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/404801.png""]"
"568","48","南中豪强*孟获","0.989393","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/304801.png?v=f40938e1""]"
"569","48","扫坛蛮王*孟获","0.989143","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/204801.png?v=e2420d9e1""]"
"570","48","南蛮之王*孟获","0.98581","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/204802.png?v=11dfaf501""]"
"571","49","经典形象*贾谢","0.892474","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/104901.png""]"
"572","49","谋定天下*贾谢","0.889501","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/604901.png""]"
"573","49","文和乱武*贾谢","0.905267","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/604902.png?v=58b246a51""]"
"574","49","控魂驱魄*贾翊","0.881909","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/504901.png""]"
"575","49","乱武天下*贾翊","0.896912","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/404901.png""]"
"576","49","险招慎思*贾谢","0.88855","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/404902.png""]"
"577","49","长安动乱*贾翊","0.920703","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/404903.png""]"
"578","49","股掌之间*贾翊","0.899651","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/404904.png""]"
"579","49","钟灵四时*贾翊","0.923469","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/404905.png""]"
"580","49","志在必得*贾谢","0.895828","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/304901.png""]"
"581","49","持胜善谋*贾讯","0.91308","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/304902.png?v=1eb584611""]"
"582","49","背帘谋策*贾讯","0.925502","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/304903.png?v=3eb88bdb1""]"
"583","49","初入乱世*贾翊","0.89369","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/304904.png?v=8c33174c1""]"
"584","49","心思千变*贾翊","0.902372","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/304905.png""]"
"585","49","谋能乱世*贾谢","0.887946","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/204901.png""]"
"586","49","智放沈密*贾讯","0.888977","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/204902.png""]"
"587","50","经典形象*鲁肃","0.990876","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/105001.png""]"
"588","50","谋定天下*鲁肃","0.996804","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/605001.png""]"
"589","50","缔造联盟*鲁肃","0.991476","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/505001.png""]"
"590","50","周济万民*鲁肃","0.991316","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/505002.png?v=40c50e5f1""]"
"591","50","联盟抗魏*鲁肃","0.991134","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/405001.png""]"
"592","50","众人之表*鲁肃","0.987554","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/305001.png""]"
"593","50","坦荡豪爽*鲁肃","0.991471","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/305002.png""]"
"594","50","璞玉浑金*鲁肃","0.988636","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/205001.png""]"
"595","50","独断远略*鲁肃","0.992488","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/205002.png""]"
"596","50","喜迎玄德*鲁肃","0.993069","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/205003.png""]"
"597","51","经典形象*张邻","0.935039","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/105101.png""]"
"598","51","汉中溃蜀*张邻","0.92766","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/505101.png?v=fbef11361""]"
"599","51","从征四方*张邻","0.941811","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/405101.png""]"
"600","51","江陵破吴*张邻","0.909308","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/305101.png""]"
"601","51","巧魁偽又*张邻","0.737544","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/305102.png""]"
"602","51","街亭败蜀*张邻","0.929195","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/205102.png""]"
"603","51","善阵巧变*张部","0.922834","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/205103.png""]"
"604","52","经典形象*邓艾","0.990692","[""[22:11:35.346] Unhandled error in task."", ""Traceback (most recent call last):"", ""File \""C:\\Program Files\\WindowsApps\\PythonSoftwareFoundation.Python.3.12_3.12.1008.0_x64__qbz5n2kfra8p0\\Lib\\asyncio\\events.py\"", line 88, in _run"", ""self._context.run(self._callback, *self._args)"", ""File \""C:\\Program Files\\WindowsApps\\PythonSoftwareFoundation.Python.3.12_3.12.1008.0_x64__qbz5n2kfra8p0\\Lib\\asyncio\\proactor_events.py\"", line 165, in _call_connection_lost"", ""self._sock.shutdown(socket.SHUT_RDWR)"", ""ConnectionResetError: [WinError 10054] \u8fdc\u7a0b\u4e3b\u673a\u5f3a\u8feb\u5173\u95ed\u4e86\u4e00\u4e2a\u73b0\u6709\u7684\u8fde\u63a5\u3002"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/105201.png""]"
"605","52","国战形象*邓艾","0.990879","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/1206501.png""]"
"606","52","五谷蕃盛*邓艾","0.959187","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/505202.png""]"
"607","52","神兵天降*邓艾","0.987652","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/505201.png?v=bc591e4e1""]"
"608","52","虚拟天团*邓艾","0.988187","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/505203.png""]"
"609","52","手执来帮*邓艾","0.846711","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/405201.png""]"
"610","52","偷渡阴平*邓艾","0.982181","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/305201.png""]"
"611","52","凛冬将至*邓艾","0.991761","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/305202.png""]"
"612","52","积栗富民*邓艾","0.918841","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/305203.png""]"
"613","52","远见卓识*邓艾","0.993349","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/205201.png""]"
"614","53","经典形象*姜维","0.990036","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/105301.png""]"
"615","53","国战形象*姜维","0.986002","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/1207501.png""]"
"616","53","烽火乱世*姜维","0.997192","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/505301.png""]"
"617","53","护国麒麟*姜维","0.993776","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/505302.png""]"
"618","53","挥军北伐*姜维","0.97188","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/405301.png""]"
"619","53","凛冬将至*姜维","0.989969","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/305301.png""]"
"620","53","兼负才武*姜维","0.99585","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/305302.png""]"
"621","53","天覆地载*姜维","0.990492","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/305303.png""]"
"622","53","雄心誓愿*姜维","0.970129","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/205301.png""]"
"623","53","志立功名*姜维","0.988461","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/205302.png""]"
"624","54","经典形象*刘禅","0.991275","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/105401.png""]"
"625","54","战场绝版*刘禅","0.988275","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/505402.png""]"
"626","54","庸主阿斗*刘禅","0.994223","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/505401.png""]"
"627","54","虚拟天团*刘禅","0.9936","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/505403.png""]"
"628","54","樽酒逍遥*刘禅","0.967271","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/505404.png""]"
"629","54","挤眉弄眼*刘禅","0.99411","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/405401.png""]"
"630","54","解怠朝政*刘禅","0.925552","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/305401.png""]"
"631","54","纵权享乐*刘禅","0.991325","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/305402.png""]"
"632","55","经典形象*孙策","0.989153","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/105501.png""]"
"633","55","国战形象*孙策","0.988458","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/1206601.png""]"
"634","55","策马扬鞭*孙策","0.993104","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/505501.png""]"
"635","55","霸主征程*孙策","0.994758","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/505502.png""]"
"636","55","弄潮惊鸿*孙策","0.990007","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/505503.png""]"
"637","55","横扫吴会*孙策","0.976907","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/405501.png""]"
"638","55","披荆斩棘*孙策","0.964753","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/405502.png""]"
"639","55","情深义重*孙策","0.996492","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/305501.png?v=256919e31""]"
"640","55","讨逆将军*孙策","0.997239","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/305502.png""]"
"641","55","国色留符*孙策","0.989488","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/305503.png""]"
"642","55","霸王之姿*孙策","0.992119","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/305504.png""]"
"643","55","才略绝异*孙策","0.991372","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/205502.png?v=32acbc861""]"
"644","55","勇冠一世*孙策","0.968312","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/205503.png""]"
"645","56","经典形象*张昭张","0.98632","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/105601.png""]"
"646","56","锦运绵长*张昭张","0.980319","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/505601.png""]"
"647","56","登高赏菊*张昭张","0.989117","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/405601.png?v=d2312bbc1""]"
"648","56","辅国安邦*张昭张纺","0.90331","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/305601.png""]"
"649","56","研精苦思*张昭张","0.982824","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/205601.png""]"
"650","56","共施经略*张昭张绘","0.91876","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/205602.png""]"
"651","56","熬心辅政*张昭张","0.982914","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/205603.png?v=def366491""]"
"652","56","固国双柱*张昭张","0.990407","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/205604.png""]"
"653","57","经典形象*左慈","0.992386","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/105701.png""]"
"654","57","国战形象*左慈","0.993131","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/1208301.png""]"
"655","57","仙人之怒*左慈","0.98809","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/505701.png""]"
"656","57","幻化众生*左慈","0.99167","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/505702.png""]"
"657","57","妙笔为龙*左慈","0.985711","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/405701.png""]"
"658","57","驾鹤飞天*左慈","0.994832","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/305701.png""]"
"659","57","腾云驭风*左慈","0.991144","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/305702.png""]"
"660","57","亦幻亦真*左慈","0.991388","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/205701.png""]"
"661","58","经典形象*蔡文姬","0.993959","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/105801.png""]"
"662","58","离乡思浓*蔡文姬","0.994334","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/505802.png?v=6e9c3c971""]"
"663","58","战场荣耀*蔡文姬","0.983322","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/505806.png?v=d2d98df1""]"
"664","58","月下琵琶*蔡文姬","0.994797","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/505801.png""]"
"665","58","红月悲歌*蔡文姬","0.990002","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/505803.png?v=a348e4d91""]"
"666","58","孤灯怜影*蔡文姬","0.983861","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/505804.png""]"
"667","58","漫月思故*蔡文姬","0.990822","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/505805.png""]"
"668","58","悲途愁音*蔡文姬","0.964423","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/405801.png?v=e3df0d0c1""]"
"669","58","弦鸣情栈*蔡文姬","0.977095","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/405802.png?v=5ad54c4a1""]"
"670","58","天涯悲歌*蔡文姬","0.987187","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/305801.png""]"
"671","58","思我乡土*蔡文姬","0.984022","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/305802.png""]"
"672","58","塞上吹笛*蔡文姬","0.985972","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/205801.png""]"
"673","58","雪诉离伤*蔡文姬","0.985866","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/205802.png?v=84f8dcd01""]"
"674","58","抱琴思故*蔡文姬","0.994624","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/205803.png""]"
"675","59","经典形象*严颜","0.990848","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/109001.png""]"
"676","59","拒敌之勇*严颜","0.990842","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/409001.png?v=f82134521""]"
"677","60","经典形象*王平","0.990722","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/109101.png""]"
"678","60","国战形象*王平","0.993478","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/1209301.png""]"
"679","60","镇北柱国*王平","0.994655","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/509101.png?v=ae99f641""]"
"680","60","解围汉中*王平","0.992601","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/409101.png""]"
"681","60","规劝马*王平","0.984635","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/309101.png""]"
"682","60","街亭出奇*王平","0.986272","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/209101.png?v=b93a9eb51""]"
"683","61","经典形象*陆绩","0.990587","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/109201.png""]"
"684","61","战场绝版*陆绩","0.984486","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/509202.png""]"
"685","61","玉桂月满*陆绩","0.992495","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/609201.png""]"
"686","61","星熠心移*陆绩","0.996378","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/509201.png?v=98d41b211""]"
"687","61","璇霄寰宇*陆绩","0.944815","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/509203.png""]"
"688","61","橘下抒赋*陆绩","0.975498","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/409201.png""]"
"689","61","知天之才*陆绩","0.992185","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/309201.png""]"
"690","61","怀橘盼新*陆绩","0.984092","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/209201.png?v=dd3d886d1""]"
"691","62","经典形象*孙亮","0.99104","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/109301.png""]"
"692","62","战场绝版*孙亮","0.985915","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/509302.png""]"
"693","62","诡调困玺*孙亮","0.887576","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/509301.png?v=720077591""]"
"694","62","杀机暗藏*孙亮","0.98352","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/309301.png""]"
"695","63","经典形象*王基","0.989941","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/109401.png""]"
"696","63","战场绝版*王基","0.983798","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/509403.png""]"
"697","63","时之彦士*王基","0.993365","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/509401.png""]"
"698","63","清奢明水*王基","0.986353","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/509402.png""]"
"699","63","傲雪凌霜*王基","0.993238","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/409401.png""]"
"700","63","著德立勋*王基","0.993425","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/309401.png""]"
"701","63","清雅止奢*王基","0.982273","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/309402.png?v=35a472b11""]"
"702","63","学行坚白*王基","0.990398","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/209401.png""]"
"703","64","经典形象*前良前越","0.875175","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/109501.png""]"
"704","64","御策千军*前良前越","0.877567","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/509501.png?v=99a1b0e21""]"
"705","64","映月诗酒*前良前越","0.869606","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/509502.png""]"
"706","64","筹喔荆襄*前良前越","0.783359","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/409501.png""]"
"707","64","策有所出*前良前越","0.898729","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/309501.png""]"
"708","64","审时入曹*前良前越","0.906543","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/209501.png""]"
"709","65","经典形象*许攸","0.911195","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/109601.png""]"
"710","65","战场绝版*许攸","0.915392","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/509601.png""]"
"711","66","经典形象*卢植","0.984958","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/509603.png"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/109701.png""]"
"712","66","抒墨谏策*卢植","0.97038","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/509701.png""]"
"713","66","拦截囚车*卢植","0.947089","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/409701.png"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/409701.png"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/409701.png"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/409701.png""]"
"714","66","传道受业*卢植","0.983813","[""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/209701.png?v=fc87b2541"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/209701.png?v=fc87b2541"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/209701.png?v=fc87b2541"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/general/big/static/209701.png?v=fc87b2541""]"
"715","64","筹荆襄*前良前越","0.852099","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/409501.png""]"
"716","67","经典形象*陈到","0.993858","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/109801.png""]"
"717","67","战场绝版*陈到","0.992536","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/509801.png""]"
"718","67","忠勇敢战*陈到","0.991129","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/509802.png""]"
"719","67","白出征*陈到","0.986105","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/409801.png""]"
"720","67","慨勇果烈*陈到","0.948993","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/309801.png""]"
"721","67","白统领*陈到","0.987637","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/209801.png?v=9fc452641""]"
"722","68","经典形象*诸葛瞻","0.987861","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/109901.png""]"
"723","68","战场绝版*诸葛瞻","0.972521","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/509903.png""]"
"724","68","明智春馨*诸葛瞻","0.979004","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/509901.png?v=af5385ad1""]"
"725","68","临危不挠*诸葛瞻","0.885649","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/509902.png""]"
"726","68","渡水袭敌*诸葛瞻","0.977217","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/409901.png""]"
"727","68","绵竹亲督*诸葛瞻","0.97664","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/409902.png""]"
"728","68","决战邓艾*诸葛瞻","0.958581","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/309901.png""]"
"729","69","经典形象*周妃","0.989953","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/110001.png?v=ed272e471""]"
"730","69","战场绝版*周妃","0.987416","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/510003.png?v=fe2964e01""]"
"731","69","鹊星夕情*周妃","0.967092","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/510001.png?v=e1b73bd91""]"
"732","69","晴空暖鸢*周妃","0.98061","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/610001.png""]"
"733","69","筷声*周妃","0.879148","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/510002.png""]"
"734","69","灵寻音*周妃","0.993392","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/410001.png?v=a641a1041""]"
"735","69","院阁音律*周妃","0.98691","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/410002.png""]"
"736","69","花苑娇美*周妃","0.98723","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/310001.png""]"
"737","70","经典形象*陆抗","0.990117","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/110101.png""]"
"738","70","国战形象*陆抗","0.981308","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/1209101.png""]"
"739","70","月兔琼香*陆抗","0.949226","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/610101.png""]"
"740","70","毁堰破普*陆抗","0.951449","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/510101.png?v=c0d2b8021""]"
"741","70","博涛之弈*陆抗","0.945785","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/510102.png""]"
"742","70","父志秉承*陆抗","0.992577","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/510103.png""]"
"743","70","绸缪解困*陆抗","0.986101","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/410101.png""]"
"744","70","受敌药医*陆抗","0.985514","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/310101.png""]"
"745","71","经典形象*郝昭","0.979059","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/110201.png""]"
"746","71","战场绝版*郝昭","0.969321","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/510202.png""]"
"747","71","晓勇金衔*郝昭","0.955627","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/610201.png""]"
"748","71","万军之拒*郝昭","0.987612","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/510201.png""]"
"749","71","登城镇守*郝昭","0.986569","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/410201.png""]"
"750","71","救援武威*郝昭","0.988524","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/310201.png?v=3bae436b1""]"
"751","72","经典形象*母丘俭","0.968824","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/110301.png""]"
"752","72","剑指边疆*母丘俭","0.975297","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/410301.png""]"
"753","73","经典形象*袁术","0.991634","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/110401.png?v=2955e8801""]"
"754","73","国战形象*袁术","0.993176","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/1210201.png""]"
"755","73","登极至尊*袁术","0.993996","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/510401.png""]"
"756","73","权溢无度*袁术","0.977534","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/510402.png?v=da5519061""]"
"757","73","坐据淮南*袁术","0.977688","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/510403.png""]"
"758","73","暮雪千山*袁术","0.990702","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/510404.png""]"
"759","73","遂益骄肆*袁术","0.987132","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/410401.png""]"
"760","73","因嫉断粮*袁术","0.993282","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/410402.png""]"
"761","73","妄自尊立*袁术","0.989916","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/310401.png""]"
"762","73","夺玺帝*袁术","0.985189","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/310402.png""]"
"763","73","得玺之喜*袁术","0.988938","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/310403.png?v=f3c28ada1""]"
"764","73","南方霸主*袁术","0.992285","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/210402.png""]"
"765","73","号天子*袁术","0.982191","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/210403.png""]"
"766","73","见玺心悦*袁术","0.972806","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/210401.png?v=ce41da831""]"
"767","74","经典形象*张绣","0.991859","[""https://web.sanguosha.com/x/pc/res/assets/runtime/general/big/static/110501.png?v=ec8013801""]"
